,Unnamed: 0,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
1282,82,2019-01-31 23:59,83,Shape of You,Ed Sheeran ,"28,122,735",-,락,2017.03.03
1283,83,2019-01-31 23:59,84,Euphoria,방탄소년단 ,"28,108,406",21,랩/힙합,2018.08.24
1284,84,2019-01-31 23:59,85,Home,세븐틴 ,"28,103,000",new,댄스/팝,2019.01.21
1285,85,2019-01-31 23:59,86,사랑은 다 이러니,홍진영 ,"27,454,742",new,발라드,2019.01.04
1286,86,2019-01-31 23:59,87,Santa Tell Me,Ariana Grande ,"27,197,339",59,캐롤,2014.11.24
1287,87,2019-01-31 23:59,88,Forever Young,BLACKPINK ,"27,072,045",10,댄스/팝,2018.06.15
1288,88,2019-01-31 23:59,89,그대가 내 안에 박혔다,황치열 ,"27,066,667",17,발라드,2018.11.20
1289,89,2019-01-31 23:59,90,Havana (Feat. Young Thug),Camila Cabello ,"26,626,715",3,팝,2018.01.12
1290,90,2019-01-31 23:59,91,잘 지내요,정승환 ,"26,493,841",15,발라드,2018.09.11
1291,91,2019-01-31 23:59,92,Roller Coaster,청하 ,"26,392,525",42,댄스/팝,2018.01.17
1292,92,2019-01-31 23:59,93,Beautiful,Wanna One (워너원) ,"26,390,837",20,댄스/팝,2017.11.13
1293,93,2019-01-31 23:59,94,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단 ,"26,213,135",14,랩/힙합,2018.05.18
1294,94,2019-01-31 23:59,95,알러뷰,EXID ,"26,109,204",48,댄스/팝,2018.11.21
1295,95,2019-01-31 23:59,96,You,멜로망스(Melomance) ,"25,706,607",12,알앤비/소울,2018.01.22
1296,96,2019-01-31 23:59,97,Bohemian Rhapsody,Queen ,"25,528,228",49,락,2018.10.19
1297,97,2019-01-31 23:59,98,I`M OK,iKON ,"25,478,228",new,댄스/팝,2019.01.07
1298,98,2019-01-31 23:59,99,Answer : Love Myself,방탄소년단 ,"25,365,815",26,랩/힙합,2018.08.24
1299,99,2019-01-31 23:59,100,My Way,이수 ,"25,310,660",4,발라드,2017.11.11
1300,100,2019-01-31 23:59,101,너나 해 (Egotistic),마마무 (Mamamoo) ,"25,105,390",27,댄스/팝,2018.07.16
1301,101,2019-01-31 23:59,102,주지마,"로꼬 (LOCO), 화사 ","24,838,563",16,발라드,2018.04.21
1302,102,2019-01-31 23:59,103,Goodbye,웬디 (WENDY) ,"24,465,228",42,발라드,2018.11.06
1303,103,2019-01-31 23:59,104,트라우마 (Trauma),EXO ,"24,265,468",2,댄스/팝,2018.12.13
1304,104,2019-01-31 23:59,105,동화,멜로망스(Melomance) ,"23,961,264",16,인디,2018.07.03
1305,105,2019-01-31 23:59,106,"셋 셀테니 (1, 2, 3!)",승리 ,"23,477,930",12,댄스/팝,2018.07.20
1306,106,2019-01-31 23:59,107,눈사람,정승환 ,"23,475,860",2,발라드,2018.02.19
1307,107,2019-01-31 23:59,108,Power Up,레드벨벳(Red Velvet) ,"23,415,561",27,댄스/팝,2018.08.06
1308,108,2019-01-31 23:59,109,Save (Feat. 팔로알토) (Prod. 코드 쿤스트),루피(Loopy) ,"23,356,296",43,랩/힙합,2018.10.20
1309,109,2019-01-31 23:59,110,Youth,Troye Sivan ,"23,050,901",13,팝,2016.01.23
1310,110,2019-01-31 23:59,111,첫눈처럼 너에게 가겠다 (Prod. 로코베리),김범수 ,"23,032,264",60,발라드,2018.11.28
1311,111,2019-01-31 23:59,112,Wait,EXO ,"22,986,483",1,댄스/팝,2018.12.13
1312,112,2019-01-31 23:59,113,Universe,EXO ,"22,802,542",14,발라드,2017.12.26
1313,113,2019-01-31 23:59,114,BOOMERANG (부메랑),Wanna One (워너원) ,"22,392,362",22,댄스/팝,2018.03.19
1314,114,2019-01-31 23:59,115,넋두리,닐로 (Nilo) ,"22,367,421",13,발라드,2016.09.12
1315,115,2019-01-31 23:59,116,Gravity,EXO ,"22,271,988",36,댄스/팝,2018.11.02
1316,116,2019-01-31 23:59,117,What is Love?,TWICE ,"22,103,651",5,댄스/팝,2018.04.09
1317,117,2019-01-31 23:59,118,1도 없어,에이핑크 (Apink) ,"21,901,709",8,댄스/팝,2018.07.02
1318,118,2019-01-31 23:59,119,뿜뿜,모모랜드 (MOMOLAND) ,"21,865,011",1,댄스/팝,2018.01.03
1319,119,2019-01-31 23:59,120,취하고 싶다 (Prod. By 전태익),황인욱 ,"21,660,675",20,발라드,2017.07.28
1320,120,2019-01-31 23:59,121,No Question,"매드클라운, 스텔라장 (Stella Jang) ","21,518,533",new,인디,2019.01.18
1321,121,2019-01-31 23:59,122,닿은 순간 (Ooh La La La),EXO ,"21,442,515",32,댄스/팝,2018.11.02
1322,122,2019-01-31 23:59,123,겨울이라 이런 거면 좋겠다,먼데이 키즈 (Monday Kiz) ,"20,831,342",new,발라드,2019.01.11
1323,123,2019-01-31 23:59,124,좋니,윤종신 ,"20,579,849",-,발라드,2017.06.22
1324,124,2019-01-31 23:59,125,I`m Here,양다일 ,"20,431,103",new,OST,2019.01.06
1325,125,2019-01-31 23:59,126,Attention,Charlie Puth ,"20,346,162",19,팝,2018.05.11
1326,126,2019-01-31 23:59,127,Believer,Imagine Dragons ,"20,342,144",11,락,2017.06.23
1327,127,2019-01-31 23:59,128,켜줘 (Light),Wanna One (워너원) ,"20,296,186",28,댄스/팝,2018.06.04
1328,128,2019-01-31 23:59,129,별이 빛나는 밤,마마무 (Mamamoo) ,"20,214,880",1,댄스/팝,2018.03.07
1329,129,2019-01-31 23:59,130,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize) ,"20,202,233",9,랩/힙합,2017.06.26
1330,130,2019-01-31 23:59,131,Epiphany,방탄소년단 ,"20,177,288",28,랩/힙합,2018.08.24
1331,131,2019-01-31 23:59,132,07월 24일,EXO ,"20,088,769",29,댄스/팝,2018.11.02
1332,132,2019-01-31 23:59,133,밤 (Time for the moon night),여자친구 (GFRIEND) ,"20,002,806",17,댄스/팝,2018.04.30
1333,133,2019-01-31 23:59,134,Anpanman,방탄소년단 ,"19,675,378",48,랩/힙합,2018.05.18
1334,134,2019-01-31 23:59,135,Thunder,Imagine Dragons ,"19,620,349",1,락,2017.06.23
1335,135,2019-01-31 23:59,136,어디에도,엠씨더맥스 (M.C The Max) ,"19,582,855",50,댄스/팝,2016.01.28
1336,136,2019-01-31 23:59,137,이별을 걷다 (A Walk To Goodbye),황치열 ,"18,882,328",new,발라드,2019.01.21
1337,137,2019-01-31 23:59,138,소년점프 (Feat. 배기성),마미손 ,"18,861,931",56,랩/힙합,2018.11.10
1338,138,2019-01-31 23:59,139,한(一),(여자)아이들 ,"18,760,615",23,댄스/팝,2018.08.14
1339,139,2019-01-31 23:59,140,"All Falls Down (Feat. Noah Cyrus, Digital Farm Animals)",Alan Walker ,"18,662,584",21,일렉트로닉,2018.12.14
1340,140,2019-01-31 23:59,141,사임사임 (Feat. CHANGMO),"Coogie, SUPERBEE, D.Ark ","18,511,804",44,랩/힙합,2018.10.06
1341,141,2019-01-31 23:59,142,SoulMate (Feat. 아이유),지코 (ZICO) ,"18,507,265",23,댄스/팝,2018.07.30
1342,142,2019-01-31 23:59,143,이 별,길구봉구 ,"18,475,543",2,발라드,2017.09.18
1343,143,2019-01-31 23:59,144,여기 있을게 (Smile On My Face),EXO ,"18,405,043",27,댄스/팝,2018.11.02
1344,144,2019-01-31 23:59,145,all of my life,박원 ,"18,296,149",4,댄스/팝,2017.07.27
1345,145,2019-01-31 23:59,146,Sign,EXO ,"18,173,763",31,댄스/팝,2018.11.02
1346,146,2019-01-31 23:59,147,Love Yourself,Justin Bieber ,"18,105,555",11,팝,2015.11.13
1347,147,2019-01-31 23:59,148,instagram,DEAN ,"18,032,565",12,알앤비/소울,2017.12.26
1348,148,2019-01-31 23:59,149,좋은 날,멜로망스(Melomance) ,"17,651,012",18,발라드,2018.08.05
1349,149,2019-01-31 23:59,150,그걸로 나는 충분해요,엠씨더맥스 (M.C The Max) ,"17,534,890",new,발라드,2019.01.02
1350,150,2019-01-31 23:59,151,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 ,"17,487,453",4,랩/힙합,2017.09.04
1351,151,2019-01-31 23:59,152,We Don`t Talk Anymore (Feat. Selena Gomez),Charlie Puth ,"17,395,534",10,팝,2016.11.11
1352,152,2019-01-31 23:59,153,One Call Away,Charlie Puth ,"17,303,708",12,팝,2016.11.11
1353,153,2019-01-31 23:59,154,이 밤이 특별해진 건,어반 자카파 (Urban Zakapa) ,"17,263,427",87,발라드,2018.11.27
1354,154,2019-01-31 23:59,155,팔레트 (Feat. G-DRAGON),아이유 (IU) ,"17,245,011",14,댄스/팝,2017.04.21
1355,155,2019-01-31 23:59,156,Love U,청하 ,"17,226,925",19,댄스/팝,2018.07.18
1356,156,2019-01-31 23:59,157,붕붕 (Feat. Sik-K) (Prod. GroovyRoom),김하온 (HAON) ,"17,193,278",14,랩/힙합,2018.04.14
1357,157,2019-01-31 23:59,158,너의 목소리가 들려,엠씨더맥스 (M.C The Max) ,"17,183,988",new,발라드,2019.01.02
1358,158,2019-01-31 23:59,159,Is You,에일리(Ailee) ,"17,172,099",HOT,발라드,2018.12.22
1359,159,2019-01-31 23:59,160,불꽃놀이 (Flowerbomb),Wanna One (워너원) ,"17,059,801",69,댄스/팝,2018.11.19
1360,160,2019-01-31 23:59,161,Closer (Feat. Halsey),The Chainsmokers ,"17,029,954",15,팝,2016.11.04
1361,161,2019-01-31 23:59,162,밤이 되니까,펀치 (Punch) ,"16,901,092",2,알앤비/소울,2017.09.29
1362,162,2019-01-31 23:59,163,REALLY REALLY,위너(WINNER) ,"16,813,735",21,댄스/팝,2017.04.04
1363,163,2019-01-31 23:59,164,POP/STARS,"(여자)아이들, Madison Beer, Jaira Burns ","16,796,097",31,댄스/팝,2018.11.04
1364,164,2019-01-31 23:59,165,마지막처럼,BLACKPINK ,"16,689,437",8,댄스/팝,2017.06.22
1365,165,2019-01-31 23:59,166,There`s Nothing Holdin` Me Back,Shawn Mendes ,"16,664,278",11,팝,2017.04.21
1366,166,2019-01-31 23:59,167,소나기 (Feat. 10cm),용준형 ,"16,611,292",20,발라드,2018.03.22
1367,167,2019-01-31 23:59,168,Damage,EXO ,"16,480,427",20,댄스/팝,2018.11.02
1368,168,2019-01-31 23:59,169,7 rings,Ariana Grande ,"16,471,315",new,팝,2019.01.18
1369,169,2019-01-31 23:59,170,가끔 (With You),EXO ,"16,447,972",33,댄스/팝,2018.11.02
1370,170,2019-01-31 23:59,171,Something Just Like This,"The Chainsmokers, Coldplay ","16,356,335",14,일렉트로닉,2017.04.07
1371,171,2019-01-31 23:59,172,매트리스,10cm ,"16,320,013",29,인디,2018.08.23
1372,172,2019-01-31 23:59,173,너였다면,정승환 ,"16,319,958",8,발라드,2016.05.31
1373,173,2019-01-31 23:59,174,2002,Anne-Marie ,"16,193,056",80,알앤비/소울,2018.04.27
1374,174,2019-01-31 23:59,175,북향 (Feat. 오혁),다이나믹 듀오 (Dynamic Duo) ,"16,143,691",61,랩/힙합,2018.11.12
1375,175,2019-01-31 23:59,176,오아시스 (Oasis),EXO ,"16,129,261",32,댄스/팝,2018.11.02
1376,176,2019-01-31 23:59,177,명동콜링,카더가든 ,"16,077,458",HOT,댄스/팝,2018.12.15
1377,177,2019-01-31 23:59,178,후폭풍 (Bad Dream),EXO ,"16,035,799",36,댄스/팝,2018.11.02
1378,178,2019-01-31 23:59,179,노력,박원 ,"15,941,399",9,발라드,2016.11.17
1379,179,2019-01-31 23:59,180,Faded,Alan Walker ,"15,757,636",8,일렉트로닉,2016.01.15
1380,180,2019-01-31 23:59,181,I`m Not The Only One,Sam Smith ,"15,726,674",8,팝,2014.01.01
1381,181,2019-01-31 23:59,182,술래,Wanna One (워너원) ,"15,601,251",84,댄스/팝,2018.11.19
1382,182,2019-01-31 23:59,183,Heart Shaker,TWICE ,"15,594,338",9,댄스/팝,2017.12.11
1383,183,2019-01-31 23:59,184,Chandelier,Sia ,"15,527,485",6,락,2014.03.17
1384,184,2019-01-31 23:59,185,꽃 길,BIGBANG (빅뱅) ,"15,508,258",2,알앤비/소울,2018.03.13
1385,185,2019-01-31 23:59,186,미리 메리 크리스마스 (Feat. 천둥),아이유 (IU) ,"15,402,557",126,댄스/팝,2010.12.09
1386,186,2019-01-31 23:59,187,FRIENDS,Marshmello & Anne-Marie ,"15,391,525",22,알앤비/소울,2018.04.27
1387,187,2019-01-31 23:59,188,Trivia 轉 : Seesaw,방탄소년단 ,"15,223,109",40,랩/힙합,2018.08.24
1388,188,2019-01-31 23:59,189,나의 사춘기에게,볼빨간사춘기 ,"15,159,965",6,인디,2017.09.28
1389,189,2019-01-31 23:59,190,야생화,박효신 ,"15,068,647",33,발라드,2014.03.28
1390,190,2019-01-31 23:59,191,All I Want For Christmas Is You,Mariah Carey ,"14,768,991",133,캐롤,2019.11.01
1391,191,2019-01-31 23:59,192,I Was Born To Love You,Queen ,"14,724,812",91,락,2011.01.01
1392,192,2019-01-31 23:59,193,약속해요 (I.P.U.),Wanna One (워너원) ,"14,721,620",65,댄스/팝,2018.03.19
1393,193,2019-01-31 23:59,194,Girls Like You (Feat. Cardi B),Maroon 5 ,"14,633,059",43,팝,2018.06.15
1394,194,2019-01-31 23:59,195,폰서트,10cm ,"14,524,255",2,인디,2017.09.01
1395,195,2019-01-31 23:59,196,빨간 맛 (Red Flavor),레드벨벳(Red Velvet) ,"14,473,378",2,댄스/팝,2017.07.09
1396,196,2019-01-31 23:59,197,Someone Like You,Adele ,"14,425,409",28,팝,2011.01.24
1397,197,2019-01-31 23:59,198,The Ocean (Feat. Shy Martin) (Radio Edit),Mike Perry ,"14,241,392",18,일렉트로닉,2016.04.15
1398,198,2019-01-31 23:59,199,집,Wanna One (워너원) ,"14,212,472",111,댄스/팝,2018.11.19
1399,199,2019-01-31 23:59,200,Beautiful,크러쉬 (CRUSH) ,"14,141,842",10,댄스/팝,2016.12.17
1400,0,2019-02-28 23:59,1,이 노래가 클럽에서 나온다면,우디(Woody) ,"198,572,991",62,인디,2019.01.23
1401,1,2019-02-28 23:59,2,넘쳐흘러,엠씨더맥스 (M.C The Max) ,"147,286,574",1,발라드,2019.01.02
1402,2,2019-02-28 23:59,3,벌써 12시,청하 ,"133,151,777",1,댄스/팝,2019.01.02
1403,3,2019-02-28 23:59,4,멍청이(twit),화사(Hwa Sa) ,"129,760,911",new,댄스/팝,2019.02.13
1404,4,2019-02-28 23:59,5,신청곡 (Feat. SUGA of BTS),이소라 ,"122,861,388",20,발라드,2019.01.22
1405,5,2019-02-28 23:59,6,달라달라,ITZY (있지) ,"110,385,689",new,댄스/팝,2019.02.12
1406,6,2019-02-28 23:59,7,띵 (Prod. By 기리보이),"Jvcki Wai, Young B, Osshun Gum, 한요한 ","108,990,418",5,랩/힙합,2019.01.13
1407,7,2019-02-28 23:59,8,신용재,하은 ,"108,024,265",3,발라드,2018.11.06
1408,8,2019-02-28 23:59,9,너도 그냥 날 놓아주면 돼,윤건 ,"108,007,266",4,발라드,2018.11.29
1409,9,2019-02-28 23:59,10,180도,벤 (Ben) ,"107,298,191",7,발라드,2018.12.07
1410,10,2019-02-28 23:59,11,초록빛,폴킴 ,"101,294,681",5,발라드,2019.01.17
1411,11,2019-02-28 23:59,12,너를 만나,폴킴 ,"98,104,995",5,발라드,2018.10.29
1412,12,2019-02-28 23:59,13,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴 ,"96,195,000",4,발라드,2018.03.20
1413,13,2019-02-28 23:59,14,SOLO,제니 (JENNIE) ,"95,231,217",10,댄스/팝,2018.11.12
1414,14,2019-02-28 23:59,15,그때가 좋았어,케이시 (Kassy) ,"85,400,315",61,발라드,2018.12.31
1415,15,2019-02-28 23:59,16,아낙네,MINO (송민호) ,"83,880,000",10,랩/힙합,2018.11.26
1416,16,2019-02-28 23:59,17,YES or YES,TWICE ,"77,746,299",7,댄스/팝,2018.11.05
1417,17,2019-02-28 23:59,18,MILLIONS,위너(WINNER) ,"77,327,796",10,댄스/팝,2018.12.19
1418,18,2019-02-28 23:59,19,오랜만이야 (Feat. Zion.T),로꼬 (LOCO) ,"76,183,209",new,랩/힙합,2019.02.07
1419,19,2019-02-28 23:59,20,내 생에 아름다운,케이윌 (K.Will) ,"75,703,560",9,발라드,2018.10.23
1420,20,2019-02-28 23:59,21,Way Back Home,숀 (SHAUN) ,"69,843,064",-,인디,2018.06.27
1421,21,2019-02-28 23:59,22,"thank u, next",Ariana Grande ,"66,975,548",2,팝,2018.11.03
1422,22,2019-02-28 23:59,23,옥탑방,엔플라잉 (N.Flying) ,"66,016,976",new,댄스/팝,2019.01.02
1423,23,2019-02-28 23:59,24,삐삐,아이유 (IU) ,"65,295,493",9,랩/힙합,2018.10.10
1424,24,2019-02-28 23:59,25,고백,양다일 ,"62,646,515",3,발라드,2018.10.15
1425,25,2019-02-28 23:59,26,가을 타나 봐,바이브 (Vibe) ,"62,621,554",9,발라드,2018.09.18
1426,26,2019-02-28 23:59,27,7 rings,Ariana Grande ,"60,038,339",HOT,팝,2019.01.18
1427,27,2019-02-28 23:59,28,열애중,벤 (Ben) ,"60,000,477",4,발라드,2018.05.08
1428,28,2019-02-28 23:59,29,해야 (Sunrise),여자친구 (GFRIEND) ,"59,057,221",6,댄스/팝,2019.01.14
1429,29,2019-02-28 23:59,30,흔한 이별,허각 ,"58,262,219",7,발라드,2018.11.28
1430,30,2019-02-28 23:59,31,이별하러 가는 길,임한별 ,"57,085,774",2,발라드,2018.09.13
1431,31,2019-02-28 23:59,32,하루도 그대를 사랑하지 않은 적이 없었다,임창정 ,"54,792,113",6,댄스/팝,2018.09.19
1432,32,2019-02-28 23:59,33,IDOL,방탄소년단 ,"54,475,028",5,랩/힙합,2018.08.24
1433,33,2019-02-28 23:59,34,We all lie,하진 (HAJIN) ,"54,325,601",4,일렉트로닉,2018.12.12
1434,34,2019-02-28 23:59,35,Love Shot,EXO ,"54,068,107",17,댄스/팝,2018.12.13
1435,35,2019-02-28 23:59,36,첫눈에,헤이즈 (Heize) ,"51,430,174",22,알앤비/소울,2018.12.14
1436,36,2019-02-28 23:59,37,지나오다,닐로 (Nilo) ,"51,412,505",1,발라드,2017.10.31
1437,37,2019-02-28 23:59,38,사계 (하루살이),엠씨더맥스 (M.C The Max) ,"50,765,306",8,발라드,2019.01.02
1438,38,2019-02-28 23:59,39,아름답고도 아프구나,비투비 (BTOB) ,"49,115,694",12,발라드,2018.11.12
1439,39,2019-02-28 23:59,40,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1, Kid Milli, 루피 (Loopy) ","47,604,458",7,랩/힙합,2018.10.06
1440,40,2019-02-28 23:59,41,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK ,"46,614,711",4,댄스/팝,2018.06.15
1441,41,2019-02-28 23:59,42,밤편지,아이유 (IU) ,"46,591,518",2,발라드,2017.03.24
1442,42,2019-02-28 23:59,43,Home,세븐틴 ,"45,831,318",42,댄스/팝,2019.01.21
1443,43,2019-02-28 23:59,44,너는 어땠을까,노을 ,"45,675,966",2,발라드,2018.11.05
1444,44,2019-02-28 23:59,45,%%(응응),에이핑크 (Apink) ,"44,879,364",14,댄스/팝,2019.01.07
1445,45,2019-02-28 23:59,46,비,폴킴 ,"44,598,062",-,알앤비/소울,2016.06.21
1446,46,2019-02-28 23:59,47,미안해,양다일 ,"43,910,088",3,발라드,2017.12.29
1447,47,2019-02-28 23:59,48,봄날,방탄소년단 ,"42,632,421",7,댄스/팝,2017.02.13
1448,48,2019-02-28 23:59,49,습관 (Bad Habits),숀 (SHAUN) ,"42,093,799",30,일렉트로닉,2019.01.01
1449,49,2019-02-28 23:59,50,Dance The Night Away,TWICE ,"42,086,020",7,댄스/팝,2018.07.09
1450,50,2019-02-28 23:59,51,Tempo,EXO ,"41,765,186",19,댄스/팝,2018.11.02
1451,51,2019-02-28 23:59,52,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원) ,"41,545,931",13,댄스/팝,2018.10.29
1452,52,2019-02-28 23:59,53,우리 그만하자,로이킴 ,"39,763,015",8,발라드,2018.09.18
1453,53,2019-02-28 23:59,54,FAKE LOVE,방탄소년단 ,"39,109,708",3,랩/힙합,2018.05.18
1454,54,2019-02-28 23:59,55,사이렌 (Siren),선미 ,"38,972,722",14,댄스/팝,2018.09.04
1455,55,2019-02-28 23:59,56,flex (Prod. By 기리보이),"기리보이, Kid Milli, NO:EL, 스윙스 (Swings) ","38,013,387",2,랩/힙합,2018.07.31
1456,56,2019-02-28 23:59,57,알았다면,장덕철 ,"37,719,298",7,발라드,2018.12.20
1457,57,2019-02-28 23:59,58,헤어지는 중,펀치 (Punch) ,"37,540,438",11,알앤비/소울,2018.09.12
1458,58,2019-02-28 23:59,59,시간이 들겠지 (Feat. Colde),로꼬 (LOCO) ,"37,199,486",7,랩/힙합,2018.10.08
1459,59,2019-02-28 23:59,60,"길 (Song by 아이유, 헨리, 조현아, 양다일)",god ,"36,591,096",26,일렉트로닉,2019.01.10
1460,60,2019-02-28 23:59,61,가을 안부,먼데이 키즈 (Monday Kiz) ,"36,403,217",5,발라드,2017.10.14
1461,61,2019-02-28 23:59,62,행복,오반 (OVAN) ,"34,136,978",2,인디,2018.12.06
1462,62,2019-02-28 23:59,63,그때 헤어지면 돼,로이킴 ,"32,835,947",9,발라드,2018.02.12
1463,63,2019-02-28 23:59,64,DNA,방탄소년단 ,"32,785,037",3,댄스/팝,2017.09.18
1464,64,2019-02-28 23:59,65,너 없인 안 된다,비투비 (BTOB) ,"32,473,740",3,일렉트로닉,2018.06.18
1465,65,2019-02-28 23:59,66,그리워하다,비투비 (BTOB) ,"32,213,876",2,댄스/팝,2017.10.16
1466,66,2019-02-28 23:59,67,봄바람,Wanna One (워너원) ,"32,010,611",18,댄스/팝,2018.11.19
1467,67,2019-02-28 23:59,68,여행,볼빨간사춘기 ,"31,874,022",2,인디,2018.05.24
1468,68,2019-02-28 23:59,69,사랑을 했다 (LOVE SCENARIO),iKON ,"31,729,632",8,랩/힙합,2018.01.25
1469,69,2019-02-28 23:59,70,오롯이,헤이즈 (Heize) ,"31,627,079",new,발라드,2019.02.14
1470,70,2019-02-28 23:59,71,IndiGO,"저스디스 (JUSTHIS), Kid Milli, NO:EL, 영비 (Young B) ","29,799,623",14,랩/힙합,2018.06.24
1471,71,2019-02-28 23:59,72,선물,멜로망스(Melomance) ,"29,764,671",1,인디,2017.07.10
1472,72,2019-02-28 23:59,73,그날처럼,장덕철 ,"29,564,226",1,댄스/팝,2017.11.28
1473,73,2019-02-28 23:59,74,첫눈처럼 너에게 가겠다,에일리 (Ailee) ,"29,210,701",5,OST,2017.01.07
1474,74,2019-02-28 23:59,75,I`m Fine,방탄소년단 ,"28,203,603",-,랩/힙합,2018.08.24
1475,75,2019-02-28 23:59,76,Snowman,Sia ,"27,888,961",28,캐롤,2017.11.11
1476,76,2019-02-28 23:59,77,주지마,"로꼬 (LOCO), 화사 ","26,303,193",25,발라드,2018.04.21
1477,77,2019-02-28 23:59,78,Heu ! (Full Ver.),수퍼비 ,"25,697,987",HOT,랩/힙합,2019.01.23
1478,78,2019-02-28 23:59,79,Shape of You,Ed Sheeran ,"25,583,506",4,락,2017.03.03
1479,79,2019-02-28 23:59,80,사랑하지 말아요 (Prod. 로코베리),이석훈 ,"25,354,341",HOT,발라드,2019.01.24
1480,80,2019-02-28 23:59,81,잊지마요 (Feat. 박지훈),하성운 ,"25,228,474",HOT,발라드,2019.01.28
1481,81,2019-02-28 23:59,82,WANT,태민 (TAEMIN) ,"25,201,421",new,댄스/팝,2019.02.11
1482,82,2019-02-28 23:59,83,Make it count,첸 (CHEN) ,"25,048,410",new,댄스/팝,2019.02.07
1483,83,2019-02-28 23:59,84,에너제틱 (Energetic),Wanna One (워너원) ,"25,039,915",4,댄스/팝,2017.08.07
1484,84,2019-02-28 23:59,85,Roller Coaster,청하 ,"24,575,754",7,댄스/팝,2018.01.17
1485,85,2019-02-28 23:59,86,Answer : Love Myself,방탄소년단 ,"24,365,317",13,랩/힙합,2018.08.24
1486,86,2019-02-28 23:59,87,Euphoria,방탄소년단 ,"24,313,435",3,랩/힙합,2018.08.24
1487,87,2019-02-28 23:59,88,HandClap,Fitz & The Tantrums ,"23,893,740",6,팝,2017.07.24
1488,88,2019-02-28 23:59,89,Havana (Feat. Young Thug),Camila Cabello ,"23,627,727",1,팝,2018.01.12
1489,89,2019-02-28 23:59,90,꿈처럼 내린,다비치 ,"23,572,842",26,발라드,2018.10.16
1490,90,2019-02-28 23:59,91,Wind flower,마마무 (Mamamoo) ,"23,285,723",38,알앤비/소울,2018.11.29
1491,91,2019-02-28 23:59,92,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),자이언티(Zion.T) ,"23,239,407",27,랩/힙합,2018.10.15
1492,92,2019-02-28 23:59,93,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단 ,"23,116,134",1,랩/힙합,2018.05.18
